sq_orig	sq_mod
E kshtu ndeevonë , disa tue kujtuom gjith aqë fëdigë , qi më dukeej , se bana për të nkotë , disa nevojënë e madhe e të vdierrëtë e atii populli , disa madhështiinë e paa ndoonjë arrësye të këtii frati t paafat , maa tepërë se gjithë kundrështiishit e nevojëshit së tjera , qi më kishnë gjetunë , Zotyynë m a di , se për disa dit desh qi jeshë vdjerrë mallënjimi e nc idhuni , ndjerë qe pëlqyem atii Zotit mëshëriershim me më ngushëlluom ende muo si shumë tjerë të përmpkatënuom , *	E kështu më vonë , disa duke kujtuar gjithë aq mundim , që më dukej , se bëra për të kotë , disa nevojën e madhe e të vdjerrët e atij populli , disa madhështinë e pa ndonjë arsye të këtij frati të pafat , më tepër se gjithë kundrështive e nevojave së tjera , që më kishin gjetue , Zoti ynë ma di , se për disa ditë desh që isha vdjerrë mallëngjimi e së hidhuri , deri qe pëlqyer atij Zotit të mëshirshëm për të më ngushëlluar edhe mua si shumë të tjerë të mëkatëruar , *
E aqëë maa tepërë njaj dite , ke jeshë sikuur dëshpëryem qitunë e raam mbë gjunjë përpara shintit sakrament e ilterit Zotnjësë beekuome ndë Minervët , me saa lot e gjamë e fshanëtime të zemërësë tue e lutunë atë Zo-të mëshëriershim e tue i thanë , se „ O Zoti im shum i ambli e j mëshëriershimi , gazimendi i t idhënuomet e shpëresa e t përmpkatënuomet e ndima e forca e gjith atyne , qi me shpëresë mpshtetenë prej tee ;	E aqë më tepër një dite , ku isha sikur dëshpëruar qitur e rënë më gjunjë përpara të shenjtit sakrament e alterit të Zonjës së bekuar në Minervën , me sa lot e gjëmë e psherëtima të zemrës duke e lutur atë Zot të mëshërshëm e duke i thënë , se „ O Zoti im shum i ëmbli e i mëshërshmi , gazmendi i të hidhëruerve e shpresa e mëkatarëve e ndihma e forca e gjithë atyne , që me shpresë mbështeten prej teje ;
ti , qi ende parë se janë baam , mir i di e j njef gjithë kafshëtë e aqë maa tepërë gjithë të kujtuometë e përmbrendshime e dëshiretë e mendsë e të zemërësë sanë , – të lus , qi , nd ashtë këjo vepërë për ndoonjë ndimë oo fruj-të mirë të shpiirtit , temptë e t atii populli , ndoonëse u i paadenjë , mos e harro e mos e shtie poçtë këtë fëdigënë teme ;	ti , që ende parë se janë bërë , mirë i di e i njeh gjithë gjërat e aq më tepër gjithë të kujtuarit e përmbrendshëm e dëshirat e mendjes e të zemrës sonë , – të lus , që , në është kjo vepër për ndonjë ndihmë o frytë të mirë të shpirtit , temptë e të atij populli , ndonëse unë i padenjë , mos e harro e mos e shtjer poshtë këtë mundimin tim ;
ashtu as mos e venë roe aqë ndjerë nd anët të mangutë e të paadenjëtë tem , po të madhenë mëshërierrë tande , e m ep aqë hiir e gracie , qi ndo t a mbaronj për ndimë-të atii populli , si e kam nisunë , ndo të lirë ndë meent e zemërë-teme me shkuom e me e lanë “ .	ashtu as mos e vër re aq deri në anët të mangët e të padenjët tim , po të madhen mëshirë tënde , e më jep aq hir e gracie , që ndo ta mbaroj për ndihmë të atij populli , si e kam nisur , ndo të lirë në mend e zemrën time për të shkuar e për ta lënë “ .
Të ciatë fjalë me aqë t idhunë e mallënjim tue i thanë ndë vetëhe , saa maa i zoti me mbaajtunë lotë s jeshë , veçëse mbulova faqenë , mos banem me ndoonjë arrësye skandulliximi i shumë tierëve .	Të cilat fjalë me aq të hidhur e mallëngjim duke i thënë në vete , sa më i zoti të mbaja lotët s'isha , veçse mbulova faqen , mos bëhem me ndonjë arsye skandalizimi i shumë të tjerëve .
E kshtu ndeevonë , kuur maa tue kujtuom me e mplasunë gjithë kafshënë e me shkuom – Zotyynë m a di e m ashtë për dëshmi , zotënii e shokë e vëllazënë ! , se nd aqë veçë kuur tee gjejshë mb anë të djathë një kshiill , qi më tha , se : „ Saa maa të fëdigeesh , aqë maa mirë kie me j  mbaruom gjithë kafshëtë “ .	E kështu më vonë , kur më duke kujtuar për ta plasur gjithë gjënë e të shkoja – Zoti ynë ma di e më është për dëshmi , zotërinj e shokë e vëllezër ! , se në aq veç kur ta gjesh më anë të djathtë një këshillë , që më tha , se : „ sa më të mundohesh , aq më mirë kanë për t'u mbaruar gjithë gjërat “ .
Të ciinë zaa oo kshiill aqë bukur nçelë qi e gjejshë e e ndëgjova , saa mb atë ças përnjëherë tue mpshiim lotë e tue dhanë lavd Tinëzot e Zotnjësë beekuome , u mbushçë gjithë plot me gazimend e me ngushëllim , e me shpëresë me j mbaruom gjithë kafshëtë .	Të cilin zë o këshillë aq bukur çelë që e gjeta e e kuptova , sa më atë ças përnjëherë duke fshirë lotët e duke i dhënë lavd Tinëzot e Zonjës së bekuar , u mbusha gjithë plot me gazmend e me ngushëllim , e me shpresë për t'i mbaruar gjithë gjërat .
E kshtu mb atë ças vojta , zuna fiill përserii ;	E kështu më atë çast vajta , zura fill përsëri ;
saa maa për të çpejtë qi munda , i shkrova e j ndëreqa maa mirë gjithtë kafshëtë , qi keshë shkruom e baam gaatii maa mpari .	sa më për të shpejtë që munda , i shkrova e i ndëreqa më mirë gjithë gjërat , që kisha shkruar e bërë gati më parë .
Ende maa tepërë nçtova rubrikëtë e Rituallit Romësë me gjithë saa tjera urdhënime kaa ndë vetëhe , me shpëresë ende ato bashkë me tjerat me j shtampuom , sikundrëse thashë përsipëri .	Edhe më tepër shtova rubrikat e Ritualit të Romës me gjithë sa të tjera urdhërime ka në vete , me shpresë edhe ato bashkë me të tjerat për t'i shtypur , sikundërse thashë përsipër .
Të ciatë , posikundrëse ashtu ish vullëndetja e Tinëzot , posaa përnjëherë tue i mbaruom , veçë kuur tee e mbërrini i ndëjyemi dom Simonë Ngjeqi prej Leshe me lypunë upeshkëpiinë e Zadrimësë .	Të cilat , posikundërse ashtu ish vullneti e Tinëzot , po sa përnjëherë duke i mbaruar , veç kur tek e mbërriti i ndjeri dom Simon Ngjeqi prej Leshi për të lypur ipeshkëvin e Zadrimës .
Të ciinë këtu mirë tue e njofunë n’jerii të diijtëshim e plot me letërë , mb atë ças j a dhanë e s j a menguonë ;	Të cilin këtu mirë duke e njohur njeri të dijshëm e plot me letër , më atë çast ia dhanë e s'ia mënguan ;
e jo veçëse upeshkëpiinë , qi lypi , po ashtu ende gjithë këto letëra e të shkruometë e mii , me të ciat i keshë maa shurdhuom e mërzitunë , atii j a dhanë e j a rekumenduonë me j paam e bukur me j provuom , se pa si jesënë oo për qish ndimë kanë me qenë t atii populli .	e jo veçse ipeshkëvin , që lypi , po ashtu edhe gjithë këto letra e të shkruarit e mi , me të cilat i kisha shumë shurdhuar e mërzitur , atij ia dhanë e ia rekomanduan për t'i parë e bukur për t'i provuar , se pasi mbeten o për ç'ndihmë kanë për të qenë të atij populli .
I cilli kaa pak për gjithë ditë bukur tue i vuum roe fjalë për fjalë e puntë për puntë , përnjëherë tue i mbaruom , mbet e tha , se : A domino factum est istud , & est mirabile in oculis nostris .	I cili ka pak për gjithë ditë bukur duke i vënë re fjalë për fjalë e pikë për pikë , përnjëherë duke i mbaruar , mbeti e tha , se : A domino factum est istud , & est mirabile in oculis nostris .
Ani mb atë ças muor pendënë e kalamaarrë , e jo veçëse me dorë të vet shkroj e j bani këtë dëshminjenii , qi aa vuum përsipëri , po ashtu ende vetë hini ke mjeshtri i Pëllasit e mbë saa vise të tjera , ke qe zyra , tue i lutunë , qi për gjith arrësye të shtampohetë , se kaa me qenë për të madhe ndimë e të nçelët syytë shumëve .	Ani më atë çast mori pendën e kallamarin , e jo veçse me dorë të vet shkroi e i bëri këtë dëshmi , që është vënë përsipër , po ashtu edhe vetë hyri te mjeshtri i Pallatit e mbë sa vise të tjera , ku qe puna , duke i lutur , që për gjithë arsye të shtypet , se ka për të qenë për të madhe ndihmë e të çelët syytë shumëve .
E kshtu kuur tue qenë maa kafshë gaatii mbë të zanët fiill , gjukata veçë kuur tee goditi , sikundrëse mortja e këtii t ndëjyemit upeshkëpit Simon , ashtu ende e papësë Paalit V. ;	E kështu kur duke qenë çdo gjë gati më të zënët fill , gjykata veç kur të goditi , sikundërse mortja e këtij të ndjerit ipeshkëv Simon , ashtu edhe e papës Paalit V. ;
e ndjer u baa tjetëri , qi a tashti : shinti atë papa Gregorio XV. , u desh me shkuom disa mot .	e deri u bë tjetri , që është tashti : shenjti atë papa Gregorio XV. , u desh të shkonin disa mote .
T ciillt Zotyynë i ngjatë jetënë e j a pagoftë me shumë të mirë të kesaaj jete ende të tjetërësë , përse me të parët fjalë mbasi e ndëgjoj bukur kafshënë , maa s desh me e vonuom as me e përciellë ditë mbë ditë , po mb atë ças urdhënoj , të zihetë fiill , saa maa çpejt të mbarohetë .	Të cilit Zoti ynë i zgjattë jetën e ia pagoftë me shumë të mirë të kësaj jete edhe të tjetrës , përse me të parën fjalë mbasi e kuptoi bukur gjënë , më s'desh ta vononin as për ta përcjellë ditë më ditë , po më atë çast urdhëroi , të zihet fill , sa më shpejt të mbarohet .
E mbasandaj u këtë tue shtampuom , veçë kuur tee me një fjalë të zotëniisë ndritshim Marino Bicit , argjupeshkëpit Tivarit , muorrë e më ngarkuonë ende barrënë e kësaaj upeshkëpiisë Zadrimësë , qi u askurraj ndë mend s e keshë pasunë .	E mbasandaj unë këtë duke shtypur , veç kur tek me një fjalë të zotnisë së ndritshëm Marino Bicit , argjipeshkëvit të Tivarit , morën e më ngarkuan edhe barrën e kësaj ipeshkëvisë së Zadrimësë , që unë askurrë në mend s'e kisha pasur .
Praashtu desha me u thanë , të mii zot e shokë e vëllazënë ! , se u ndjerë mp tashti , aqë saa munda , s mengova ndë këtë vepërë , e këndyy tutje ndoonësë e pakë e përpara Tinëzot e përpara shekullit e rekumendonj e e porësit  ndë dorë-të zotëniisë saaj posi miqet t dashunë për ndeer , kafshënë maa të dashunënë , qi të keshë  përmbii dheet , ashtu qi , ndoonëse me pak fëdigë mbasi t a kini bukurë ndëgjuom , t iini të zotë jo veçëse me e porësitunë e me e rrekomenduom , mbë gjithë kishët e viset tuoj të shërbenetë , e të jeetë ligja mbë vent , si ashtë urdhënuom , – po ashtu ende me saa të denja e të dërejta arrësenje me e ndimuom e me j pruojtunë fjalëshit e shigjetëshit së ndoonjii , qi të duoj ashtu me ngatërruom e me folë gjaakafshë ende kundrë së dërejtësë .	Pra ashtu desha t'u them , të mi zot e shokë e vëllëzër ! , se unë deri më tashti , aq sa munda , s mëngova në këtë vepër , e këndej tutje ndonësë e pakë e përpara Tinëzot e përpara botës e rekomandoj e e porosit në dorë të zotnisë së tij posi miqve të dashur për nder , gjënë më të dashur , që të kisha përmbi dhe , ashtu që , ndonëse me pak mundim mbasi ta keni bukur kuptuar , të jeni të zotë jo veçse ta porositni e ta rekomendoni , më gjithë kishat e viset tuaja të shërbehet , e të jetë ligji më vend , si është urdhëruar , – po ashtu edhe me sa të denja e të drejta arsye për ta ndihmuar e për ta pruajtur prej fjalëve e shigjetave të ndonjë , që të dojë ashtu të ngatërrojë e të flasë gjëkafshë edhe kundër së drejtës .
Mirë tue diijtunë posi përsipëri , se anëmiku aj plaku e dashëkeqi i gjithë t miravet , qi ndjerë mp tashti i shtiu gjith aqë kundrështii e të peenguome , të mos banetë , tashti kuur u baa e u mbaruo ende kundra vullëndetsë tii , as këndyy tutje , për qish të mundnjë , s kaa me menguom me j shtiim kundrë e me j vdierrë frujtinë , qi të kish me baam , ndë mos me tjetërë aj ndoonee me invidiet e resë-të disave , qi vetë tue mundunë ende maa mirë s kanë dashm me u fëdigunë , e n doret së tjerëve s kanë me mundunë me e paam .	Mirë duke ditur posi përsipër , se armiku ai plaku e dashakeqi i gjithë të mirave , që deri më tashti i shtiu gjithaq kundrështi e të penguara , të mos bëhet , tashti kur u bë e u mbarua edhe kundër vullnetit të tij , as këndej tutje , për ç'të mundë , s'ka për të mënguar për t'i shtirë kundër e për t'i vdjerrë frytin , që të kish për të bërë , në mos me tjetër aj ndonjë me zilitë e resë të disave , që vetë duke mundën edhe më mirë s'kanë dashur të mundohen , e prej dorës së të tjerëve s'do të mundin ta shohin .
Të ciitë ende ata i lus për pjesë të Tinëzot , të mos e veenë roe aqë ndjerë nd anët të mangutë tem ndë këtë vepërë , qi maa mirë s qesh i zoti me e ndërequnë , – po të randëtë e damit , qi u baa ende po banetë , e të vdjerrëtë e gjith aqii shpiirte , qi u vduorrë ende po vdaarenë veçëse aqii ncë mituni e ncë paadiijtuni , e ligjnë e Tinëzot e të shintesë kishë , e vepëratë e t kërshtenëvet , qi maa ndë të shumët pjesë ncish u vduorë ende po vdaarenë ;	Të cilët edhe ata i lus për pjesë të Tinëzot , të mos e vënë re aq deri në anët të mangut tem në këtë vepër , që më mirë s'qesh i zoti ta ndreqja , – po të rëndët e dëmit , që u bë edhe po bëhet , e të vdjerrët e gjith aq shpirtrave , që u vdorën edhe po vdaren veçse aq së mituri e së paadituri , e ligjin e Tinëzot e të së shenjtës kishë , e veprat e të krishterëve , që ma në të shumët pjesë sish u vdorën edhe po vdaren ;
e ndeevonë me dorët mbë zemërë të venë roe pakëzë , se motnë e të riitë e vet ndjerë mp sod ndë se e kanë spenxuom ende po e spenxonjënë , mirë tue mundunë ashtu gjaakafshë me ndimuom ende saa të tjerë , qi mb atë arrësye duonë e dëshëronjënë të mjerëtë me u ndimuom e paa ndimë kënco letërash mbë gjuhu-të tyne s janë të zotë me u ndimuom as me mbushunë oficienë e vet e shërbëtyrënë e kishësë shinte , sikundrëse do ligja , e janë detuor e mbaajtunë ;	e pastaj me dorë më zemër të vënë re pakëz , se motin e të ritë e vet deri më sot në se e kanë shpenzuar edhe po e shpenzojnë , mirë duke mundur ashtu gjëkafshë për të ndihmuar edhe sa të tjerë , që më atë arsye duan e dëshirojnë të mjerët të ndimohen e pa ndimë këso letrash më gjuhë të tyre s'janë të zotë të ndimohen as për të mbushur detyrën e vet e shërbesën e kishës së shenjtë, sikundërse do ligji , e janë detorës e mbajtur ;
kahaa munë thomi , se erdhnë ende gjithë dametë e të meenguometë e tjera të gjuhusë sanë ndjerë mp sod , e sod e këtë ditë mbë saa vise maa tepërë me dhuunë se askuurraaj .	nga mund të themi , se erdhën edhe gjithë dëmet e të munguarat e tjera të gjuhës sonë deri më sot , e sot e këtë ditë më sa vise më tepër me dhunë se askurrë .
Të ciatë kafshë tue mundunë ndo me një arrësye ndo me një tjetër me u ndimuom , s dii , a ish arrësye aqë ndjerë nd anët me u shtiim mbas shpine e sikuur ndë të harruom , përse , kuur kshtu tue vuum roe gjithëkush vetë ndë vetëhe , e ndë konshencie-të vet , thom , se pak kaa me mbaajtunë muo fajëtuor , qi maa tej s qesh i zoti me e mbërriim , – po maa tepërë vetëvetëhenë , qi tue mundunë ende maa mirë , s kaa dashunë me u fëdigunë .	Të cilat kafshë gjëra mundur ndo me një arsye ndo me një tjetër për t'u ndihmuar , s di , a ish arsye aq deri në anët të shtihej mbas shpine e sikur në të harruar , përse , kur kështu duke vënë re gjithkush vetë në vete , e në ndërgjegje të vet , them , se pak ka për të mbajtur mua fajtor , që më tej s'qeshë i zoti ta mbërrij , – po më tepër vetveten , që duke mundur edhe më mirë , s'ka dashur të mundohej.
E cia kafshë ndoonëse e pakë të kish qenë baam ndë kohot , s më ndjetë , se ish baam gjith aqi i madh dam e të vdjerrë mbë saa vise , saa askuurraj kandi s i dihetë .	E cila gjë ndonëse e pakë të kish qenë bërë në kohë , s'më ndiet , se ish bërë gjithë aq i madh dëm e të vdjerrë më sa vise , sa askurrkund s'i dihet .
E tashti ende sod e këtë ditë kuur të duoj ndoonjë me u fëdigunë me nkthyem katekisminë ndo jetënë e shintënet , – ndë mos gjithë , ndonee ato , qi di , se janë për ndimë të atii dheu , – ndo Sermones discipuli oo qishdo ashtu tjetër copë letërë mb atë arrësye të frujtuoshime , saa e madhe ndimë e dritë e gazimend e ngushëlëm kish me qenë j atii populli , qii maa të shumënë u vduorrë ende po vdaarenë të mjerëtë veçëse aqii ncë mituni e ncë paadiijtuni , tue mos qenë kush t i ndimon e të pron për ta me gjithë zemërë , sikundrëse e kanë gjithë rrethi i shekullit ;	E tashti edhe sot e këtë ditë kur të donte ndonjë të mundohej për ta kthyer katekizmin ndo jetën e shenjtëve , – në mos gjithë , ndonjë nga ato , që di , se janë për ndihmë të atij dheu , – ndo Sermones discipuli o qyshdo ashtu tjetër copë letër më atë arsye të frytshme , sa e madhe ndihmë e dritë e gazmend e ngushëllim kish për të qenë i atij populli , që më të shumën u vdorën edhe po vdirren të mjerëtë veçse aq së mituri e së padituri , duke mos qenë kush t'i ndimojë e të pruajë për ta me gjithë zemër , sikundërse  e kanë gjithë rrethi i botës ;
po qish banetë , thuose ma e shuma pjesë banetë veçëse sikuur për zakoni e për faqe të shekullit , nd ish asndoonjë kafshë me të madh zeell e dëshiir , sikundrëse do ligja e janë detuor e mbaajtunë .	po qysh bëhet , thuase më e shuma pjesë bëhet veçse sikur për zakoni e për faqe të botës, në ish asndonjë gjë me të madh zell e dëshirë , sikundërse  do ligji e janë detorës e mbajtur .
E aqë maa tepërë do letërorë e të mëdhenj dies , qi letërënë e diinë e të pakë frujt me ta kallëzonjënë ;	E aq më tepër do letrarë e të mëdhenj dies , që shkrimin e dinë e të pakë fryt me të kallëzojnë ;
e se , ndë dashçinë ashtu gjaakafshë me baam oo me kallëzuom , e ata heret së keqet së tynet s e banjënë ndoonee mbë gjuhu-të vet , ke diinë , se ashtë maa tepërë zyra e nevoja , po mbë të tjera gjuhu , ke asndoonjë nevojë s ashtë , – mb arrësye të ndoonjii , qi të baan ujë e të shtiij ndë deet , oo të ndoonjii tjetëri , qi të shpiijte vobëziinë e vet me e falë ndë kurtë-t begatëvet , ke zyrë e nevojë s ashtë , as për ndeer s i quhetë , e vëllazënitë e gjëniinë e vet i lee me u vdierrë n zie e unie e n gjithë duorshit së nevojëvet .	e se , në daçin ashtu gjëkafshë të bëjnë o të kallëzojnë , e ata heret së keqe të tyre s'e bëjnë ndonjë më gjuhë të vet , ku dinë , se është më tepër detyra e nevoja , po më të tjera gjuhë , ku asndonjë nevojë s'është , – më arsye të ndoonjë , që të bën ujë e të shtie ndë det , o të ndonjë tjetri , që të shpinte varfërinë e vet ta falë në oborr të të begatëve , ku detyrë e nevojë s'është , as për nder s'i quhet , e vëllezërt e gjininë e vet i lë të vdirren në zi e uri e në gjithë duorshit të nevojave .
Praashtu , o zotënii e shokë e vëllazënë ! , tashti ende saa ashtë moti e koha , eeni , nqonemi e nçelnjëmë syytë pakëzë vetë ndë vetëhe , mos na gjeenjë mortja me syyt mbërshelë e tue fjetunë ndë gjumë-të t paakujdesit me vdierrë regjëniinë e qiellet , përse non intrabit in regnum cælorum , qui dicit mihi Domine , Domine &c. – vetë shinteja goja e Krishtit tue thanë , se : asndoonjë s kaa me hiim ndë regjënii- të qiellet ancish , qi veçëse më thërresënë „ Zot , Zot ! “ , paa ndoonjë tjetër vepërë të mirë ;	Pra ashtu , o zotërinj e shokë e vëllëzër ! , tashti edhe sa është moti e koha , ejani , zgjohemi e çelim sytë pakëz vetë në vete , mos na gjejë mortja me sytë mbyllur e duke fjetur në gjumë të të pakujdesit për vdjerrë mbretërinë e qiellit , përse non intrabit in regnum cælorum , qui dicit mihi Domine , Domine &c. – vetë eshenjta goja e Krishtit duke thënë , se : asndonjë s'o të hyjë në mbretëri të qiellit asish , që veçse më thërrasin  „ Zot , Zot ! “ , pa ndonjë tjetër vepër të mirë ;
po kush të banjë vullëndetnë e Ati-tim , qi ashtë mbë qiellt , ipse intrabit in regnum cælorum : aj kaa me hiim ndë regjënii-të qiellet ;	po kush të bëjë vullnetin e Atit tim , që është më qiell , ipse intrabit in regnum cælorum : ai ka për të hyrë në mbretëri të qiellit ;
e përsërii : qui fecerit & docuerit , is magnus vocabitur in regno celorum , sikuur të duoj me thanë , se : kush e mpsoj e e predikoj e ndeevonë ende me vepëra e kallëzoj , ipse magnus vocabitur in regno cælorum : aj i madh e j lum kaa me u quojtunë ndë regjënii-të qiellet .	e përsëri : qui fecerit & docuerit , is magnus vocabitur in regno celorum , sikur të duonte të thoshte , se : kush e mësoi e e predikoi e pastaj edhe me vepra e kallëzoi , ipse magnus vocabitur in regno cælorum : ai i madh e i lum do të quhet në mbretëri të qiellit .
Të ciinë lavd e regjënii për të madhet mëshërier të vet gjithë ncë bashku nee dhashtë Ati e Biri e Shpiirti shint , ke të lëvdojmë e të përlëvdojmë shintinë emënitë e tii për gjithë jetë-të jetësë .	Të cilën lavd e mbretëri për të madhe mëshirë të vet gjithë së bashku nee dhashtë Ati e Biri e Shpirti i shenjtë , ku të lëvdojmë e të përlëvdojmë të shenjtin emër të tij për gjithë jetë të jetës .
Amen .	Amen .
Ashtu qoftë .	Ashtu qoftë .
Numëri maa udob për të gjetunë gjithë saa kapituj e kafshë n krye janë përmbrenda kësaaj letëre .	Numri më i dobishëm për të gjetur gjithë sa kapituj e gjëra në krye janë përbrenda këtij libri.
Të zanëtë fiill mbë numuritë .	Të zënët fiill më numrin .
Të vuumitë roe të konfesorëvet , qi rrëfyenjënë .	Të vënët re të rrëfyesve, që rrëfejnë .
Kuur kush vjen me u rrëfyem .	Kur kush vjen të rrëfehet .
Ncë 15. arrësenjeshit , qi vihenë roe nde këtë kafshë .	Së 15. arrësenjeshit , që vihen re në këtë gjë.
Ncë 10 urdhënimeshit së ligjsë Tinëzot .	së 10 urdhërimeve të ligjit të Tinëzot .
Pjeset së dyyjtë ndë urdhëni-të parë .	Pjesët së dytë ndë urdhëni të parë .
Beeshit së rreeshimesh .	Beeshit së rreeshimesh .
Kushtimeshit së baamesh .	Kushtimesh së bërash .
Urdhënit së tretë .	Urdhrit të tretë .
Kreshmëshit e vëngjillëshit .	Kreshmëve e ungjillëve .
Urdhënit së katërtë .	Urdhrit të katërt .
Të pyetunitë e prindet për fëmii-të vet .	Të pyeturit e prindërve për fëmijë të vet .
Për të martuomit , si do ligja .	Për të martuarit , si do ligji .
Urdhënit së pestë mbë .	Urdhrit të pestë më .
Mixyrëshit së Shpiirtit .	Mizorisë së Shpirtit .
Urdhënit së gjashtë mbë .	Urdhrit të gjashtë më .
Gjithë duorshit së kurvëniivet . .	Gjithë llojet e kurvërive . .
Ende mbë saa tjera arrësenje . .	Edhe më sa të tjera arrësenje . .
Dëshireshit e ncë kujtuomeshit .	Dëshirave e të kujtuarve .
Burri me gruo-të vet .	Burri me grua të vet .
Urdhënit së shtatë mbë .	Urdhrit të shtatë më .
Kamatëshit e tregëtiishit së rreeshime .	Kamatave e tregëtive të rrejshme .
Lavdit së mbrazëtë .	Lavdit të zbrazët .
Mpkateshit së mbuluomesh .	Mëkateve të mbuluara .
Madhështiet së graavet .	Madhështisë së grave .
Zmirit e rese ncë keqe .	Smirës e resë së keqe .
Ncë nkthyemit së ndeersë e ncë zanit mirë .	Të kthyerit të nderit e të zërit të mirë .
Përteset e ncë paakujdesit .	Përtesat e së pakujdesit .
Lëmoshënashit e vepërashit së mëshëriersë korpit .	Lëmoshërave e veprave së mëshirës së trupit .
Vepërashit së mëshëriersë shpiirtit .	Veprave së mëshirës së shpirtit .
Sakramenteshit së kishësë .	Sakramenteve të kishës .
Ncë krezmuomit së fëmiisë .	Të krezmuarit e fëmijës .
Ncë rrëfyemit e peendeset .	të rrëfyerit e pendesat .
Ncë kunguomit .	Të kunguarit .
Upeshkëpinjet e tjerë prelate .	Ipeshkëvet e të tjerë prelatë .
Priftënet e gjakonet .	Priftërinjve e dhjakët .
Ncë thanit së meshëvet .	Të thënit të meshëve .
T paret e zotëniivet .	Të parët e zotërinjve .
Gjukatëset .	Gjykatësve .
Mjeeqet e atyne , qi mëngjisnjënë .	Mjekëve e atyre , që mëngjisin .
Disave , qi majshtronjënë me do barëna .	Disave , që mashtrojnë me do barna .
